smiles	valid_action_count	positive_delta_count	positive_action_fraction	best_delta_qed
N#CC1CC(C=O)C1	1	1	1.0	0.1344104402297004
O=C(CN1CCNCC1)Nc1ccc(Cl)cc1	1	0	0.0	-0.04310133926804005
Cc1ccc(C(=O)O)cc1Br	1	0	0.0	-0.10111621450720476
O=C(Nc1ccc(F)c(Cl)c1)C1CCNCC1	1	0	0.0	-0.018783761588978876
Nc1cc(O)nc2cccnc12	2	2	1.0	0.09354103521418089
Cc1c(N)ccc(Br)c1C	1	0	0.0	-0.07301149441985988
CN(C(=O)OC(C)(C)C)c1ccc(CN)cc1	1	0	0.0	-0.11039631609477807
CC(C)C1(C(=O)O)CC1	1	0	0.0	-0.06540563316588155
COC(=O)c1cc(Cl)c(N)cc1F	1	0	0.0	-0.02447670778670097
O=C(Cc1ccc(F)cc1Cl)c1cc2cc(Cl)ccc2o1	1	1	1.0	0.0558428237391807
O=C(OCC1c2ccccc2-c2ccccc21)N1CC2(COC2)C(F)(C(=O)O)C1	1	0	0.0	-0.14513930602812186
NCc1ccc(Br)cc1	2	0	0.0	-0.09193194750111233
O=C(O)c1ccc2ccc(Cl)cc2n1	1	0	0.0	-0.024400546203091733
NCCCCC(=O)OCc1ccccc1	3	2	0.6666666666666666	0.07232744560169446
Cn1cccc1CC(=O)O	3	2	0.6666666666666666	0.11145119753107235
CS(=O)(=O)CC(O)c1ccccc1	2	0	0.0	-0.0004767467877820897
Nc1ccc2cc(O)ccc2c1Cl	3	2	0.6666666666666666	0.07984001832913146
NCCc1ccc(Cl)cc1Br	2	0	0.0	-0.0023450829738990153
CN1CCCC(CN)C1	1	0	0.0	-0.07116502464059271
CC1NCCc2c(Br)cccc21	1	0	0.0	-0.06962583590152094
O=C(O)Cc1c[nH]c2cccnc12	3	3	1.0	0.08533450673305487
Cc1cc(C)c(CC(=O)O)cc1C	3	2	0.6666666666666666	0.07254927323954774
N#CCOc1cccc(C=O)c1	1	1	1.0	0.10759635762499353
Nc1ccc(SCc2ccccc2Cl)cn1	1	0	0.0	-0.007005301608645764
CC(C)C(C#N)C(=O)c1ccsc1	1	1	1.0	0.13026078669730312
CCCCc1c(C)nc(N)nc1O	2	2	1.0	0.0914954757714711
NCc1cc(Oc2ccc(F)c(F)c2)ccn1	1	0	0.0	-0.09164266318675152
C[C@H]1CCO[C@H](C(=O)O)C1	3	2	0.6666666666666666	0.09258157976158055
Oc1ccc(CN2CCOCC2)cc1	2	1	0.5	0.03816965286563667
Cn1cc(CN2CCC(C(=O)O)CC2)cn1	3	2	0.6666666666666666	0.03360842979925338
O[C@@H]1C[C@H]2CN[C@@H]1C2	2	2	1.0	0.09234519829609827
OC1(Cc2nc(C3CC3)no2)CCCNC1	2	2	1.0	0.07852882462881772
Cc1cccc(C(=O)Nc2cc(C(=O)O)ccc2Cl)c1	1	0	0.0	-0.0029776489863907463
Cc1ccc(N)c(N)c1Br	1	0	0.0	-0.09175380013509793
CC(C)(C(=O)CCl)N1C(=O)c2ccccc2C1=O	1	1	1.0	0.24024432603342094
Cn1ccnc1CN1CCC(C(=O)O)CC1	3	2	0.6666666666666666	0.03360842979925338
COC(=O)Nc1cccc(CO)c1	3	2	0.6666666666666666	0.08830602787423325
COC(=O)c1ccc(Br)c(C#N)c1OC	1	0	0.0	-0.07819763935070201
Fc1ccc(Br)c(F)c1CCl	1	1	1.0	0.098644677339632
O=C(O)C1(c2ccc(Br)c(Cl)c2)CC1	2	0	0.0	-0.005900695580601356
CNC(C)c1ccc(C(F)(F)F)c(Cl)c1	1	1	1.0	0.016167396643108845
C[C@@H](O)COCc1ccccc1	2	0	0.0	-0.014628448907654468
C=C(CO)CO	2	1	0.5	0.011563210066651564
Cn1cc(C2(O)CC2)cn1	2	1	0.5	0.023518765386650542
NCC(O)c1ccc(Cl)cc1	4	2	0.5	0.07703965360853193
Cc1ccc(O)c(CCl)n1	2	1	0.5	0.03195019399588939
Cc1oc(Cn2ccc3ccc(Br)cc32)cc1C(=O)O	1	1	1.0	0.012726621799466153
O=C(O)c1cc(Cl)c2[nH]c(=O)[nH]c2c1	1	0	0.0	-0.040655204525127164
CN(C)c1ccc(CCN)cn1	1	0	0.0	-0.060456261513639586
CCCOc1cc(C)ccc1CN	1	0	0.0	-0.06185547806112768
Cc1c(NS(=O)(=O)c2cc(Cl)cc(C(=O)O)c2)c(=O)n(-c2ccccc2)n1C	1	0	0.0	-0.0007650457083836493
OC(c1ccccc1)C12CC(CN1)C2	2	1	0.5	0.05976084210771426
Cc1nn(C)c(C)c1C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O	1	0	0.0	-0.057310935046497424
OCCNc1ccccn1	3	2	0.6666666666666666	0.11655949095411677
Cc1cccc(-c2nc(CC(=O)O)cs2)c1	3	0	0.0	-0.005975661864840998
COc1cc(C)ccc1CN	1	0	0.0	-0.08701371087718268
CCNCc1cccc(O)c1	2	2	1.0	0.12893603107512153
C[C@@](N)(Cc1ccccc1)C(=O)O	1	1	1.0	0.022178871554666024
O=S(=O)(Cl)c1ccccc1I	1	1	1.0	0.05844771393402537
CN(C)CCN1CC(C(=O)O)CC1=O	3	2	0.6666666666666666	0.0726492829357479
Nc1ccc(Br)cc1C=O	1	0	0.0	-0.08122333731737974
C[C@@H]1C[C@H](O)CCN1C(=O)OC(C)(C)C	2	0	0.0	-0.03275095057830357
OC1(CNCc2ccccc2)CCCC1	2	1	0.5	0.03572039439217123
O=C(c1ccc(Cl)cc1)c1ccccc1Cl	1	1	1.0	0.026100602210996082
CC1CCc2c(sc3nc(S)n(-c4ccc(Cl)c(C(F)(F)F)c4)c(=O)c23)C1	1	1	1.0	0.049192362167457815
Clc1ccnc2c(Cl)cc(Br)cc12	1	1	1.0	0.03308054932635551
COC(=O)C(Br)c1c(F)cccc1Cl	1	0	0.0	-0.002168746672373212
Cc1ccc([C@@H]2CNC[C@H]2C(=O)O)cc1	3	3	1.0	0.048919540246283644
CC(=O)N1CCOC(C(=O)O)C1	3	2	0.6666666666666666	0.09889160987632506
Cc1cn(CC(=O)O)nc1N	3	3	1.0	0.1172466249412446
O=C(O)c1cccc(CSc2cc(Cl)ccc2Cl)c1	1	1	1.0	0.051254756037469984
O=C(O)c1cccc(S(=O)(=O)N(Cc2ccccc2)c2ccc(Cl)cc2)c1	1	1	1.0	0.027897155309875243
CC1(C#N)CC(=O)C1	1	1	1.0	0.14258855038184176
Nc1c(C(=O)O)ccc(Cl)c1Cl	1	0	0.0	-0.025795826467994942
CCN(CC)CCNC(=O)c1ccc(O)cc1	2	2	1.0	0.08918169687448985
CC(C(=O)O)c1cccc(F)c1	3	2	0.6666666666666666	0.08206797374780206
Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1	2	2	1.0	0.06364271752276207
NCC1CC2CCC(C1)S2	1	0	0.0	-0.09334822115607888
Cn1nc(C(=O)O)nc1O	2	2	1.0	0.1777952076668603
COCOc1ccc(Br)c(F)c1	1	0	0.0	-0.08330258576455563
O=C([O-])Cn1nnc2ccccc21	3	3	1.0	0.11293084434797762
Brc1cccc(Oc2ccncn2)c1	1	0	0.0	-0.08274081801943989
CCC(CC(=O)O)C(F)F	3	2	0.6666666666666666	0.08626197410339487
O=Cc1cnn(Cc2ccccc2Cl)c1	1	0	0.0	-0.020348646937795478
COC(=O)[C@@H]1CNC[C@H]1c1ccc(O)cc1	4	2	0.5	0.11585103013906972
CN1C(=O)c2ccccc2C1CN	1	0	0.0	-0.09440137616508293
COc1cc(Br)c(N)c(Br)c1	1	0	0.0	-0.05805747582146059
Nc1ccc(Cl)cc1C(=O)NC1CC1	1	0	0.0	-0.030716931129399105
Oc1ncncc1Br	2	1	0.5	0.007899506057366223
CC(C)(CN)N1CCc2ccccc2C1	1	0	0.0	-0.09996936983587268
CC(C)(NC(=O)OCc1ccccc1)C(=O)O	1	1	1.0	0.004711798339981033
COc1ccc(C(O)C(C)N)cc1	2	2	1.0	0.09562299859693302
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21	2	2	1.0	0.10177057857976757
O=C(O)CCCN1CCc2ccccc21	3	2	0.6666666666666666	0.04643997475110262
O=C(O)c1ccc(I)c(OC(F)(F)F)c1	1	0	0.0	-0.001520593944645987
O=Cc1cc(F)ccc1Oc1ccc(Cl)c(F)c1	1	1	1.0	0.014015841241391436
CCCCOc1c(Br)cc(C=O)cc1OCC	1	0	0.0	-0.01808812939676252
Oc1ccc(Cl)c(Br)c1	3	0	0.0	-0.0011021623394427138
OC1(C2CCOC2)CC1	2	1	0.5	0.0168787774662027
N#Cc1cccc2ncnc(O)c12	2	1	0.5	0.010365999403851411
O=C(O)C(c1ccccc1)N1CCSCC1	1	0	0.0	-0.09626207420703714
O=Cc1ccc(F)c(Cl)c1	1	0	0.0	-0.00587589810376965
CCC(CC(=O)O)c1ccc(C)cc1	3	2	0.6666666666666666	0.05676110584824612
NCCNS(=O)(=O)Cc1ccon1	1	1	1.0	0.02387453266603201
NCCc1cn(C2CCOC2)nn1	1	0	0.0	-0.04591002391931198
Oc1cc(Cl)c(Cl)cc1Cl	3	1	0.3333333333333333	0.046749366224552724
COC(=O)C1(C(=O)C(C)C)CC(O)C1	2	0	0.0	-0.08909717547525209
NCc1ccc(C2CC2)cc1F	1	0	0.0	-0.09303995278495902
COc1ccc(B(O)O)c(Cl)c1F	1	0	0.0	-0.05852120638698588
Nc1cc(S(=O)(=O)Nc2ccc(Cl)cc2)ccc1O	3	2	0.6666666666666666	0.25337227997198175
O=C(O)C1(c2ccc(Br)cc2)CCCC1	2	0	0.0	-0.06970332692010128
NCC1CCC(c2ccccc2)O1	1	0	0.0	-0.0950256480483741
C[C@@H](O)c1nc2ccccc2c(=O)[nH]1	2	2	1.0	0.08891577196428291
O=C(Cc1ccc(Br)cc1)Nc1ccsc1C(=O)O	1	1	1.0	0.006506700487180939
Cn1nc(CO)cc1N	3	2	0.6666666666666666	0.13422757313719003
COc1ccc(C(=O)O)cc1S(=O)(=O)Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1	1	0	0.0	-0.010203666966046687
Clc1c(Br)ccc2occc12	1	1	1.0	0.01507535641876312
NC(=O)c1cc(Cl)ccc1O	3	2	0.6666666666666666	0.1293991619288587
CC1(C)OB(c2ccccc2O)OC1(C)C	2	1	0.5	0.006087423788636692
Cc1cc(O)c2ccccc2n1	2	1	0.5	0.026738297773264197
Cc1cc(C=O)c(C)n1CC#N	1	1	1.0	0.12164256190104328
Cc1cc(C(=O)O)cc(Br)c1C	1	0	0.0	-0.0950051029485659
O=C1Nc2c(Br)ccc(F)c2C1=O	1	0	0.0	-0.09025349158410179
COc1cc(CN)ccc1OC(F)F	1	0	0.0	-0.061730465392853096
Cc1nc(C2CC2)ncc1O	2	1	0.5	0.05816863152327312
CCC(N)c1cc(F)cc(Br)c1	1	0	0.0	-0.07926733063799851
FC(F)(F)C(F)(F)c1ccc(Br)cc1	1	0	0.0	-0.008923022736129216
CC(C)(C)OC(=O)N1CCNC(=O)C1c1cccc(Br)c1	1	1	1.0	0.016462130040732714
N#Cc1cc(F)c(F)cc1Br	1	0	0.0	-0.028122137058693708
Cc1nc(O)c(C(=O)O)cc1Br	2	2	1.0	0.0400809402222454
C[C@H](N)C(=O)N[C@@H](CO)C(=O)O	5	3	0.6	0.17375669383073705
Nc1ncnc(O)c1N	2	2	1.0	0.15019446884380383
CS(=O)(=O)c1nc2ccc(Br)cc2nc1Cl	1	0	0.0	-0.02648481570656469
Cc1cc(O)nc(C(C)(C)C)n1	2	1	0.5	0.00029003427679619165
NC1CCCC1c1ccc(Cl)cc1	1	0	0.0	-0.0027200648966307917
CCOC(=O)C1(CCN)CCC1	1	0	0.0	-0.04344364725119909
CCOC1CC(O)(CN)C1(C)C	3	2	0.6666666666666666	0.10594930221066767
O=C(O)C12CCC(CC1)CN2	1	1	1.0	0.023055504544082783
CCOC(=O)C(F)(F)C(C)(O)c1ccccc1	2	0	0.0	-0.19631825443497042
Brc1ccc(NCC2CCCO2)cc1	1	0	0.0	-0.08057794375301175
O=C(O)CCN1C(=O)CCc2cc(F)ccc21	3	0	0.0	-0.0004580935335288805
CC1CCNCC1CC(=O)O	3	3	1.0	0.0849068386145887
O=C(O)c1ccc(NS(=O)(=O)c2ccc(F)c(Cl)c2)cc1	1	0	0.0	-0.0052363390827980805
Oc1cccc2c1OCC2	2	1	0.5	0.0401790748617632
NCCOC1CCCC1	1	0	0.0	-0.054750945082304825
CCC[C@H](N[S@+]([O-])C(C)(C)C)c1cccc(-c2cc3n(-c4cccc(CO)n4)[nH]cc-3c(=O)c2)n1	3	1	0.3333333333333333	0.05167038105057953
CC1(C)CCC(N)(CO)C1	3	2	0.6666666666666666	0.08194639137895521
Oc1ccc(F)cc1F	2	0	0.0	-0.010595169413907257
CN1CCOC(C(=O)[O-])C1=O	1	1	1.0	0.006387413465606062
CC(C)C1CC(CN)CCO1	1	0	0.0	-0.08064930848332852
NCc1n[nH]c2ccccc12	1	0	0.0	-0.026242004750754
Cc1cccc(Br)c1C#N	1	0	0.0	-0.07162663877159015
O=C(O)CCCNS(=O)(=O)c1cccc2c1N=S=N2	3	0	0.0	-0.004989463825903595
O=C(O)C1CCN(C(=O)Nc2ccccc2)CC1	3	0	0.0	-0.0037813887753552766
CC(C)(C)OC(=O)NCC1CC(O)(CN)C1	3	3	1.0	0.11943529019508836
COC(=O)c1nn(-c2ccc(Cl)c(Cl)c2)cc1C=O	1	0	0.0	-0.00855402787599846
CC(O)CCCS(C)(=O)=O	2	1	0.5	0.037438267919685186
O=C(O)CCCCN1C(=O)CCC1=O	3	2	0.6666666666666666	0.08184277226235848
COc1ccc(Cl)cc1CS(=O)(=O)Cl	1	0	0.0	-0.01928824229199
C=CCn1cc(C(=O)c2cc(F)ccc2O)cc(C#N)c1=O	2	0	0.0	-0.04750911249375622
CC1(C#N)CCC(=O)C1	1	1	1.0	0.16062036457051138
O[C@H]1CCOc2c(F)cc(F)cc21	2	0	0.0	-0.027382002467826516
O=C(O)[C@]12C[C@H]1[C@H](c1ccccc1)C2	1	0	0.0	-0.09210775392081672
COC1CN(C(=O)OC(C)(C)C)C(C)(C(=O)O)C1	1	0	0.0	-0.0865559886229752
NCc1ccc(N2CCNCC2)cc1	1	0	0.0	-0.005595394351777805
COc1ccc(C(CN)CO)cc1	3	3	1.0	0.10364772774009812
O[C@H]1c2ccccc2C[C@H]1Br	2	0	0.0	-0.01695956022775491
N#Cc1cc(C(=O)c2cc(F)ccc2O)cn(C2CC2)c1=O	2	0	0.0	-0.062415963876738534
NCCCC(=O)NC1CC1	1	1	1.0	0.03904448862245091
COC(=O)c1cccc(CBr)c1Cl	1	0	0.0	-0.00521016278496389
O[C@H]1CCCc2ccc(Cl)cc21	3	0	0.0	-0.0033094228855012897
FC(F)(F)Oc1ccc2[nH]c3c(c2c1)CCCC3NCc1ccc(Br)cc1	1	1	1.0	0.1327024336692848
CCCNC(C)c1ccccc1Br	1	0	0.0	-0.06338752668363745
NC(c1ccccc1)c1cc(Cl)cc(Cl)c1	1	1	1.0	0.02184426452317778
O=C(CBr)c1ccccc1O	3	1	0.3333333333333333	0.1226186356927188
CC(C)Oc1cccc(O)c1	2	1	0.5	0.0319053327452965
N#CC(N)c1cccc(Br)c1	2	1	0.5	0.0662078754140748
Nc1c(Cl)ccc2nonc12	1	0	0.0	-0.0346706231404319
Fc1cc2nc(Cl)ccc2cc1Br	1	0	0.0	-0.035046631229147085
NCc1cc(Cl)cs1	1	0	0.0	-0.098235277203775
NC1(C(=O)O)CCC2CC21	1	1	1.0	0.029718890687526534
CC[C@@H]1C[C@H](C(=O)O)CC(=O)N1	3	3	1.0	0.08447458639671857
O=Cc1ccc(N2CCC(O)CC2)cc1	2	0	0.0	-0.136109211613351
CC(NS(C)(=O)=O)C(=O)O	3	1	0.3333333333333333	0.04903726433058697
CCc1ccc2c(c1)[C@@H](O)CCO2	2	0	0.0	-0.029072748577405494
Cc1cc(C(=O)O)ccc1NC(=O)[C@@H]1C[C@@H]1C(=O)O	3	1	0.3333333333333333	0.06698722530590662
NCCN=S1(=O)CCCC1	1	0	0.0	-0.10144631265669402
Cc1cc(C(=O)O)cc(Cl)c1Br	1	0	0.0	-0.011436002277080193
CC(C)(C)OC(=O)N1CC2CC2(CN)C1	1	0	0.0	-0.10105379881050447
CC(NC(=O)NC1CCCC1)C(=O)O	3	1	0.3333333333333333	0.07645998695736655
CCCCn1c(O)cc(C)c(C#N)c1=O	2	0	0.0	-0.02360604150642076
Nc1nonc1-c1ccc(Cl)cc1Cl	1	0	0.0	-0.024892484249464997
Nc1c(Br)cc(Br)cc1C=O	1	0	0.0	-0.04998869772459624
Cc1nc(-c2c(Cl)cccc2Cl)sc1C(=O)O	1	1	1.0	0.010344556158513152
O=C(O)c1cccc2cc(O)ccc12	2	2	1.0	0.12263049935383163
COC(=O)[C@@H](O)CN	4	2	0.5	0.0452394992537653
O=Cc1cc(Cl)ccc1I	1	1	1.0	0.033606846457622574
NC1(Cc2cccc(Cl)c2)CC1	1	0	0.0	-0.009086066413625526
OC1CCCNCC1	2	2	1.0	0.08453918286826423
Brc1cccc(C2CCNCC2)c1	1	0	0.0	-0.06731299532699386
NCC1COC2(CCOCC2)O1	1	0	0.0	-0.07230782178651429
CC(C)(C)OC(=O)N[C@@H]1CCC[C@@H]1CO	3	2	0.6666666666666666	0.05187171429923498
O=Cc1cccc(OCc2ccc(Cl)cc2)c1	1	0	0.0	-0.0006901507418253239
CC1(C)CC(O)CCN1	2	2	1.0	0.0786310489983158
CC1(C)CCCC(C(C)(O)CN)C1	3	1	0.3333333333333333	0.05516337010154715
NNc1ccc(Cl)c(Br)c1	1	0	0.0	-0.015846993018977074
Clc1ccc(Br)c2ccoc12	1	1	1.0	0.01507535641876312
O=C(CCCCl)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1	1	0	0.0	-0.004345218877503165
CC1(C)CCC(C(=O)O)CO1	3	2	0.6666666666666666	0.0821568618274886
CC(C)(C)OC(=O)N1CCCC(Cc2ccc(O)cc2)C1	2	0	0.0	-0.10272386830526481
CCC(N)C(C)(C)O	2	2	1.0	0.09218577494604008
CC(=O)N1CCC(C)(C(=O)O)C1	1	0	0.0	-0.04036521576244456
NCC1CCC(O)(C(F)(F)F)C1	3	2	0.6666666666666666	0.06871261600278378
CCCn1c(S)nc2ccc(O)cc2c1=O	2	2	1.0	0.06611436086538436
Cn1c(=O)n(Cc2ccc(Br)cc2)c(=O)c2ccc(C(F)(F)F)nc21	1	1	1.0	0.05202087847253467
Oc1ccc(-n2nnnc2S)cc1	2	2	1.0	0.1364292860602594
Brc1ccc(CN2CCCC2)cc1	1	0	0.0	-0.06018583632926222
O=C(O)c1ccc(Oc2ccncc2)c(Cl)c1	1	0	0.0	-0.01703413208296478
COc1cccc(C(CN)OC)c1	1	0	0.0	-0.05423222969864627
O=C(O)Cn1nc2n(c1=O)CCCCC2	3	2	0.6666666666666666	0.07736544623186925
CS(=O)(=O)CCCC(=O)O	3	2	0.6666666666666666	0.08891567324747518
COc1cc(C(=O)O)cc(I)c1OC1CCCC1	1	1	1.0	0.0651928929497897
NCC1CC=CC1	1	0	0.0	-0.06752080580698921
OCC1CCNCCC1O	3	3	1.0	0.16387701663915177
CCN1CC(C)(CN)C1=O	1	0	0.0	-0.05179037570460243
COC(OC)c1ccc(F)c(Br)c1	1	0	0.0	-0.07416895470007245
COc1cc(C(=O)O)ccc1I	1	0	0.0	-0.10368437632919447
O=C(O)c1cccc2cccc(Br)c12	1	0	0.0	-0.0806283995602638
CC(C)Cc1cccc(Br)c1	1	0	0.0	-0.052357282882189216
NC(CC(=O)O)c1ccccc1F	3	3	1.0	0.07237042546838879
Cc1c(C)n(C)c2ccc(O)cc12	2	1	0.5	0.007399067641433943
OCCOc1ccccc1F	3	0	0.0	-0.0023572507484207472
Oc1ccc(Cc2ccncc2)cc1	2	1	0.5	0.014084298470596446
CC(C)(N)CS(=O)(=O)[O-]	1	1	1.0	0.07954352765272676
CCc1ccc(OCC(=O)N2CC(O)CC2C(=O)O)cc1	5	2	0.4	0.010583748179603392
NC(=O)NC1CCC(C(=O)O)CC1	3	3	1.0	0.0799318011433281
CC(C)(C)OC(=O)NC1CCC(O)CC1	2	2	1.0	0.046752405288888355
CC(C)(C)CC(N)CO	3	2	0.6666666666666666	0.08896286038097523
NCCCOCc1ccco1	1	0	0.0	-0.033432953688144584
CC(C)COCc1cccc(Br)c1	1	0	0.0	-0.055031882212905336
Cc1nn(Cc2c(Cl)cccc2Cl)c(C)c1N	1	0	0.0	-0.00535899884955926
NCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2	1	1	1.0	0.006947776283190543
CN(C)C(C#N)c1ccccc1Br	2	1	0.5	0.13635613092072607
OCC(F)(F)CN1CCCC1	2	1	0.5	0.0030781146778720014
O=C(O)CCSC(F)(F)F	3	2	0.6666666666666666	0.07498157572244513
Cc1c[nH]c(=O)n1-c1cccc(CN)c1	1	0	0.0	-0.009332212674192153
NCc1cc(C2CCC2)n[nH]1	1	0	0.0	-0.010732552653816119
O=C(O)c1cc(Br)c(Cl)c(F)c1Cl	1	1	1.0	0.17055464930015596
CC(C)(O)c1cn[nH]c1	2	2	1.0	0.09279373788975454
CN(C)c1noc(CN)n1	1	0	0.0	-0.06145010228291592
CCNc1cccc(O)c1	2	2	1.0	0.12203078891258134
CC(C)(C)OC(=O)NCC1(CCN)CC1	1	1	1.0	0.028941414346175365
Cc1nc(CC(=O)[O-])sc1C	3	3	1.0	0.1029735328369229
Nc1cc(Cl)ccc1S(N)(=O)=O	1	0	0.0	-0.052541370523662034
NC(CCO)C1CC(F)(F)C1	3	3	1.0	0.08797551995284503
NCCNC(N)=O	1	1	1.0	0.018925789891576006
Nc1nnc(-c2ccc(Cl)cc2)o1	1	0	0.0	-0.03373503451540727
Cc1ccc2c(c1Br)CNC2	1	0	0.0	-0.07530030740564198
C[C@@H](O)c1ccccc1	2	0	0.0	-0.011913679174204606
CC(C)Oc1ccc(C(O)CN)cc1	3	2	0.6666666666666666	0.07814419209771806
CC1(C)CCC2(CC2CN)c2ccccc21	1	0	0.0	-0.12188803559532924
O=C(O)C(O)c1ccc(Br)cc1	4	3	0.75	0.03987631165342731
Cc1nc(NS(=O)(=O)c2ccc(Cl)cc2)sc1C(=O)O	1	0	0.0	-0.011500089904132094
O=C1CCc2cccc(O)c21	2	1	0.5	0.03874833941577838
O=C(O)CC(O)c1ccc(Cl)cc1	6	5	0.8333333333333334	0.0670085805833488
Clc1ccc2oc(C3CCNCC3)cc2c1	1	0	0.0	-0.00489971934455713
NC(CCO)c1ccco1	3	3	1.0	0.11531248468709776
CCc1nc(CN)n[nH]1	1	1	1.0	0.0022292162725915388
O=C1CCC(C(=O)O)(c2ccccc2)CN1	2	1	0.5	0.017762801569730646
CC(O)C(C)(CN)Cc1ccc(F)cc1	3	2	0.6666666666666666	0.04256235718496992
CN(C)P(c1cccc(Br)c1)N(C)C	1	0	0.0	-0.05554259433713926
CC(C)(C)OC(=O)NCC(F)(F)CCN	1	1	1.0	0.03125450861000134
CN(C(=O)c1ccncc1)c1ccc(CN)cc1	1	0	0.0	-0.0869119390557399
CN[C@@H](C)CO	3	3	1.0	0.09986368365125997
Nc1ccc(C(=O)O)cc1Br	1	0	0.0	-0.10354940273067259
CCOC(=O)C12CC(CN)(C1)OC2c1ccccc1	1	0	0.0	-0.05963040027128452
CCOc1ccccc1N(Cc1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)O)c1	1	1	1.0	0.034389800679448634
O[C@H]1C[C@H](Br)C1	2	1	0.5	0.03259887908942838
COc1cc2ccnc(O)c2cc1F	2	0	0.0	-0.02253027856124601
CC1CCC(C(=O)O)C(C)N1	3	3	1.0	0.0828324787202166
NNC(=O)CSc1nnc(-c2ccc(Cl)cc2)n1-c1ccccc1	1	0	0.0	-0.0017518710824131478
O=c1[nH]c2ccccc2n1C1CCN(Cc2ccccc2Cl)CC1	1	1	1.0	0.015172292544450516
CC(O)C(C)(C)CN	3	3	1.0	0.09543726370848071
Fc1cc(F)c(Br)cc1F	1	0	0.0	-0.05047791758789055
CC1(CCCCN)OCCO1	1	0	0.0	-0.040137620658822204
Cc1ccc(C=Cc2cc(C(=O)O)c3cc(Br)ccc3n2)cc1	1	1	1.0	0.08897512463129964
CC(=O)CC(=O)Nc1cccc(Cl)c1C	1	0	0.0	-0.021306547477300097
Nc1ccc(C(=O)c2ccc(O)cc2)cc1	2	2	1.0	0.0819681690753421
NC(c1ccc(F)cc1)c1ccccc1I	1	1	1.0	0.015491194574298817
CC(C(=O)O)c1cnn(C)c1	3	2	0.6666666666666666	0.09977552803953782
FCc1ccc(Br)cc1	1	0	0.0	-0.05898285239255052
O=C(O)c1ccc(Cl)c2ncccc12	1	0	0.0	-0.024400546203091733
Nc1cc(CO)[nH]n1	3	3	1.0	0.16525891637804574
COc1ccc(CC(C)(N)CN)cc1	1	1	1.0	0.03618143909048477
Nc1cc(CN2CCCCCC2)ccc1O	2	2	1.0	0.24884996036988605
CC1(C(O)CN)CCNCC1	3	3	1.0	0.16828731641861017
CCOC(=O)CCCCN	3	2	0.6666666666666666	0.10367856513171791
O=Cc1cccc(OCc2ccccc2)c1O	2	0	0.0	-0.01836054485643046
COC(=O)c1ccc(Br)cc1Cl	1	0	0.0	-0.00947873750428574
OC1CCCCc2ccccc21	2	0	0.0	-0.1164815346827981
COC(=O)c1ccc(Cl)c(S(=O)(=O)N2CCNC(=O)C2)c1	1	0	0.0	-0.05364061326454883
CC(C)(C)c1ccc(CCN)cc1	1	0	0.0	-0.09764886626642344
Cc1ccc(Oc2cc(Br)ccc2C=O)cc1	1	0	0.0	-0.017411188889784213
Cn1cc2ccc(Br)cc2n1	1	0	0.0	-0.07306515859752671
C[C@@H]1CN(C(=O)OC(C)(C)C)C[C@@H](C(=O)O)O1	3	0	0.0	-0.0033956929165350758
O=C(O)COCc1ccccc1	3	2	0.6666666666666666	0.09244466646942495
C#CCC(C)(C)C(=O)O	1	0	0.0	-0.13595187807457776
ClCc1nc(Cl)c2cc(Br)ccc2n1	1	0	0.0	-0.023672673099976116
Clc1cccc(Br)c1	1	1	1.0	0.012319614135846368
CCCc1noc(CCCC(=O)O)n1	3	2	0.6666666666666666	0.05446320884968636
CCCCCNC(=O)c1cccc(Br)c1	1	0	0.0	-0.04786158301721288
O=C(O)c1ccc2[nH]nc(O)c2c1	2	2	1.0	0.19532491217457326
O=C(O)C1COc2ccccc2C1	3	2	0.6666666666666666	0.07555409338127661
NCC1CC(c2ccc(-c3ccccc3)cc2)=NO1	1	0	0.0	-0.09520159381671645
CCC1(c2nccc3cc(Br)cc(F)c23)C(=O)OC(C)(C)OC1=O	1	1	1.0	0.04242330725397925
CC1(C)CCCCC1CN	1	0	0.0	-0.09141152419196719
NCC12CC(C(=O)O)(CO1)C2	2	2	1.0	0.04236369998487599
N=C(NCCC[C@H](N)C(=O)O)N[N+](=O)[O-]	3	0	0.0	-0.0005003364044319225
NCCCCc1cn[nH]c1	1	1	1.0	0.031146024023606
CC(=O)Nc1ccc(O)c(C(=O)O)c1	2	2	1.0	0.237811739540307
O=C(O)CCCc1ccc(Cl)cc1	4	2	0.5	0.0506944236618746
Cn1cnc(-c2ccc(Br)cc2)c1N	1	0	0.0	-0.09126529717350584
Clc1c[nH]c2ccc(Br)cc12	1	0	0.0	-0.053057143522931116
Cc1cc(=O)[nH]c2c(C)c(O)ccc12	2	2	1.0	0.10369119824657103
NC(=O)c1c(N)cc(Cl)cc1F	1	0	0.0	-0.03974439336469193
